date,Session Title,athlete_name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (miles),Sprint Distance (yards),AccelerationsPower Plays,Impacts,Hr Load,Top Speed (mph),meterage_per_minute,Power Score (w/kg),Max Deceleration (m/s/s),Max Acceleration (m/s/s),Player Load Per Min,total_player_load,Sprints Per Min
08/10/2024,Team Scrimmage 8/10,Gorji,game, game,45514.336272188,45514.409676076,6289,4.0622,733.7062,,43,0.0,17.1798,62.3703096,4.6997,6.7519,5.0045,3.0005,314.5009,0.2481
08/10/2024,Team Scrimmage 8/10,Lauren,game, game,45514.336272188,45514.409676076,6289,4.9705,570.6916,,5,0.0,16.4242,76.31673839999999,5.9781,6.5293,4.901,3.6215,379.5988,0.1813
08/10/2024,Team Scrimmage 8/10,Bailey,game, game,45514.336272188,45514.409676076,6289,5.6495,491.5843,,37,606.4582,15.4996,86.74190424,6.481,6.5051,4.84,3.6673,384.3954,0.1336
08/06/2024,TCU away 8/6,Sophie,game, game,45510.794637315,45510.883617593,6598,2.1904,228.9243,,8,120.4088,15.5295,32.05666944,2.4556,7.6667,5.0667,2.1628,237.8384,0.0637
08/06/2024,TCU away 8/6,KK,game, game,45510.794637315,45510.883617593,6034,4.9615,475.927,,182,0.0,15.6488,79.39726055999999,6.2022,5.9482,4.7067,4.3916,441.6533,0.1392
08/06/2024,TCU away 8/6,Dayo,game, game,45510.794637315,45510.883617593,6014,4.476,742.5174,,7,13.89,18.0448,71.86626216,5.7772,6.6445,5.4142,3.9137,392.285,0.2594
08/06/2024,TCU away 8/6,Mariana,game, game,45510.794637315,45510.883617593,6005,3.5017,192.8986,,33,0.8437,13.4516,56.308020479999996,4.3338,7.3408,4.2154,2.9092,291.1643,0.04
08/06/2024,TCU away 8/6,Leah,game, game,45510.794637315,45510.883617593,6598,4.9645,301.5312,,2,229.8113,14.5353,72.65511504,5.4311,7.4267,4.6142,3.5145,386.4735,0.1
08/06/2024,TCU away 8/6,Gorji,game, game,45510.794637315,45510.883617593,6013,4.0234,565.9104,,42,0.19,15.2411,64.60976664,4.9757,8.2263,5.1852,3.1054,311.2112,0.1896
08/06/2024,TCU away 8/6,Allie,game, game,45510.794637315,45510.883617593,6092,4.3083,817.0109,,9,0.0,16.6131,68.28839784,5.3867,7.2203,5.8267,3.2912,334.164,0.2462
08/06/2024,TCU away 8/6,Kallie,game, game,45510.794637315,45510.883617593,6598,3.9968,493.8338,,3,0.0,15.1815,58.4923392,4.5509,5.2297,4.6344,3.0351,333.7619,0.1091
08/06/2024,TCU away 8/6,Jules,game, game,45510.794637315,45510.883617593,6007,2.7021,302.358,,24,97.6012,14.8186,43.43555448,3.369,5.7963,5.5067,2.4485,245.1406,0.0799
08/06/2024,TCU away 8/6,Taylor,game, game,45510.794637315,45510.883617593,5984,4.2064,739.8184,,1,13.6317,16.7324,67.875912,5.2685,5.6445,5.3186,3.3371,332.822,0.2507
08/06/2024,TCU away 8/6,Ally,game, game,45510.794637315,45510.883617593,6011,3.5507,369.4072,,5,179.8498,15.7929,57.03899184,4.5399,7.1956,5.499,3.4489,345.5235,0.1198
08/06/2024,TCU away 8/6,Lauren,game, game,45510.794637315,45510.883617593,6598,3.5221,588.1117,,2,0.0,15.43,51.5456424,4.035,6.5334,5.0089,2.6301,289.219,0.1455
08/06/2024,TCU away 8/6,Lilly,game, game,45510.794637315,45510.883617593,5999,4.3786,603.641,,2,2.7667,16.6529,70.47884304,5.4005,8.3516,5.4712,3.3079,330.7387,0.21
08/06/2024,TCU away 8/6,Cat,game, game,45510.794637315,45510.883617593,5980,4.2116,651.9534,,80,264.8715,15.6786,68.00612256,5.2954,6.4223,4.9689,3.2,318.9377,0.2508
08/06/2024,TCU away 8/6,Nat,game, game,45510.794637315,45510.883617593,6598,1.2769,127.5707,,0,3.1883,14.9628,18.68786712,1.3897,4.8667,5.1645,1.2135,133.4476,0.0364
08/06/2024,TCU away 8/6,Kat,game, game,45510.794637315,45510.883617593,5852,2.0368,197.623,,2,72.2158,15.0224,33.60840624,2.4825,5.4667,4.3815,1.8042,175.9649,0.0718
08/06/2024,TCU away 8/6,Naija,game, game,45510.794637315,45510.883617593,6598,3.6763,552.8002,,138,0.0,17.1102,53.80219872,4.2426,8.489,5.5556,2.7624,303.7753,0.1637
08/06/2024,TCU away 8/6,Carsyn,game, game,45510.794637315,45510.883617593,6598,4.8051,525.3987,,69,1.97,15.5593,70.32138336,5.4354,6.7704,5.4182,3.4939,384.2151,0.1364
